chr	start	stop	centre	dist
chr1	130427677	130427972	130427824.5	-29804.5
chr1	130489100	130489341	130489220.5	31591.5
chr1	130720906	130721143	130721024.5	263395.5
chr1	130729262	130729465	130729363.5	271734.5
chr1	130771903	130772249	130772076.0	314447.0
chr1	130898382	130898701	130898541.5	440912.5
chr1	131140961	131141168	131141064.5	683435.5
chr1	131740071	131740310	131740190.5	-113283.5
chr1	132089324	132089511	132089417.5	235943.5
chr1	132239073	132239265	132239169.0	385695.0
chr1	132246936	132247131	132247033.5	-381464.5
chr1	132268804	132269034	132268919.0	-359579.0
chr1	132410133	132410407	132410270.0	-218228.0
chr1	132628199	132628926	132628562.5	64.5
chr1	132680789	132680980	132680884.5	52386.5
chr1	132683667	132683933	132683800.0	55302.0
chr1	132693635	132693845	132693740.0	65242.0
chr1	132823180	132823358	132823269.0	-141731.5
chr1	133042558	133042992	133042775.0	19990.5
chr1	133049574	133050124	133049849.0	27064.5
chr1	133451822	133452031	133451926.5	-18541.0
chr1	133509985	133510516	133510250.5	-24699.0
chr1	133788042	133788331	133788186.5	63497.0
chr1	133879551	133879784	133879667.5	-24838.5
chr1	134130237	134130502	134130369.5	-108093.0
chr1	134134234	134134635	134134434.5	-104028.0
chr1	134219272	134219754	134219513.0	-18949.5
chr1	134687703	134687915	134687809.0	-242589.5
chr1	134747404	134747828	134747616.0	-182782.5
chr1	134831532	134831813	134831672.5	-98726.0
chr1	135014817	135015128	135014972.5	72234.5
chr1	135237004	135237315	135237159.5	72634.0
chr1	135250160	135250367	135250263.5	85738.0
chr1	135427325	135427623	135427474.0	262948.5
chr1	135564252	135564689	135564470.5	-228148.5
chr1	136166623	136166941	136166782.0	-74501.5
chr1	136296379	136296773	136296576.0	38064.0
chr1	136388842	136389271	136389056.5	-26349.5
chr1	136415267	136415515	136415391.0	-15.0
chr1	136486291	136486653	136486472.0	33047.0
chr1	136852173	136852841	136852507.0	96.5
chr1	136959582	136959844	136959713.0	107302.5
chr1	136975793	136976066	136975929.5	123519.0
chr1	137398817	137399085	137398951.0	188739.5
chr1	137512547	137512825	137512686.0	-84701.5
chr1	137573560	137573828	137573694.0	-23693.5
chr1	137590881	137591134	137591007.5	-6380.0
chr1	137625590	137625898	137625744.0	-64.5
chr1	137649434	137649826	137649630.0	-41.0
chr1	137656885	137657120	137657002.5	7331.5
chr1	137762195	137762443	137762319.0	112648.0
chr1	138066698	138067004	138066851.0	-362423.0
chr1	138109470	138109691	138109580.5	-319693.5
chr1	138362684	138363303	138362993.5	-66280.5
chr1	138421596	138421829	138421712.5	-7561.5
chr1	138454106	138454331	138454218.5	24944.5
chr1	138466865	138467327	138467096.0	37822.0
chr1	138477011	138477166	138477088.5	-44592.0
chr1	138493423	138493726	138493574.5	-28106.0
chr1	138502457	138502701	138502579.0	-19101.5
chr1	138509728	138510287	138510007.5	-11673.0
chr1	138541080	138541452	138541266.0	19585.5
chr1	138586684	138587067	138586875.5	65195.0
chr1	138634679	138635019	138634849.0	113168.5
chr1	138645801	138646049	138645925.0	124244.5
chr1	139032852	139033040	139032946.0	511265.5
chr1	139070429	139071278	139070853.5	549173.0
chr1	139275182	139275681	139275431.5	753751.0
chr1	139283928	139284494	139284211.0	762530.5
chr1	139553730	139554053	139553891.5	1032211.0
chr1	139843393	139843570	139843481.5	-1016767.0
chr1	139941200	139941416	139941308.0	-918940.5
chr1	139982472	139982707	139982589.5	-877659.0
chr1	140020570	140020745	140020657.5	-839591.0
chr1	140163648	140163930	140163789.0	-696459.5
chr1	140500544	140500832	140500688.0	-359560.5
chr1	140684678	140684993	140684835.5	-175413.0
chr1	140727952	140728211	140728081.5	-132167.0
chr1	140732004	140732217	140732110.5	-128138.0
chr1	140897197	140897621	140897409.0	37160.5
chr1	141058284	141058700	141058492.0	-115161.5
chr1	141059374	141059872	141059623.0	-114030.5
chr1	141123418	141123718	141123568.0	-50085.5
chr1	141164520	141164734	141164627.0	-9026.5
chr1	141222040	141222226	141222133.0	48479.5
chr1	141237148	141237346	141237247.0	63593.5
chr1	141308916	141309508	141309212.0	-9635.0
chr1	141332868	141333091	141332979.5	14132.5
chr1	141443295	141443467	141443381.0	91932.0
chr1	141890576	141890743	141890659.5	539210.5
chr1	141950885	141951069	141950977.0	599528.0
chr1	141967792	141967984	141967888.0	616439.0
chr1	142097287	142097472	142097379.5	745930.5
chr1	142141586	142143302	142142444.0	790995.0
chr1	142325682	142326433	142326057.5	974608.5
chr1	142331401	142331930	142331665.5	980216.5
chr1	142380687	142380895	142380791.0	1029342.0
chr1	142428194	142428435	142428314.5	1076865.5
chr1	142558090	142558287	142558188.5	1206739.5
chr1	142748274	142748436	142748355.0	1396906.0
chr1	143485146	143485325	143485235.5	-2064562.0
chr1	143750433	143750766	143750599.5	-1799198.0
chr1	143968186	143968367	143968276.5	-1581521.0
chr1	144638774	144639232	144639003.0	-910794.5
chr1	144970337	144970581	144970459.0	-579338.5
chr1	145161766	145162209	145161987.5	-387810.0
chr1	145208073	145208392	145208232.5	-341565.0
chr1	145402359	145403216	145402787.5	-147010.0
chr1	145460131	145460356	145460243.5	-89554.0
chr1	145491445	145491680	145491562.5	-58235.0
chr1	145578094	145578332	145578213.0	28415.5
chr1	145581112	145581575	145581343.5	31546.0
chr1	145635812	145636005	145635908.5	-187.5
chr1	145650744	145651006	145650875.0	14779.0
chr1	145667573	145667945	145667759.0	31663.0
chr1	145956049	145956373	145956211.0	104994.0
chr1	146026787	146027026	146026906.5	175689.5
chr1	146044899	146045099	146044999.0	193782.0
chr1	146253827	146254085	146253956.0	402739.0
chr1	147102557	147102726	147102641.5	1251424.5
chr1	147358220	147358521	147358370.5	1507153.5
chr1	147371394	147371728	147371561.0	1520344.0
chr1	148169997	148170565	148170281.0	2319064.0
chr1	148375794	148376013	148375903.5	2524686.5
chr1	148776743	148776953	148776848.0	2925631.0
chr1	148972698	148973122	148972910.0	3121693.0
chr1	149062898	149063207	149063052.5	-3177330.5
chr1	149070461	149070655	149070558.0	-3169825.0
chr1	149152659	149152891	149152775.0	-3087608.0
chr1	149628389	149628857	149628623.0	-2611760.0
chr1	149942096	149942256	149942176.0	-2298207.0
chr1	150670185	150670663	150670424.0	-1569959.0
chr1	150921838	150922213	150922025.5	-1318357.5
chr1	151603386	151603679	151603532.5	-636850.5
chr1	151605700	151605930	151605815.0	-634568.0
chr1	151680187	151680375	151680281.0	-560102.0
chr1	151703873	151704308	151704090.5	-536292.5
chr1	152113740	152113961	152113850.5	-126532.5
chr1	152116358	152116599	152116478.5	-123904.5
chr1	152154823	152155073	152154948.0	-85435.0
chr1	152220152	152220334	152220243.0	-20140.0
chr1	152343788	152344538	152344163.0	103780.0
chr1	152387464	152387723	152387593.5	147210.5
chr1	152403816	152404090	152403953.0	163570.0
chr1	152438447	152438683	152438565.0	198182.0
chr1	152486733	152486945	152486839.0	246456.0
chr1	152652555	152653008	152652781.5	-307755.0
chr1	152671593	152672042	152671817.5	-288719.0
chr1	152696797	152697010	152696903.5	-263633.0
chr1	152767515	152767705	152767610.0	-192926.5
chr1	152856624	152856840	152856732.0	-103804.5
chr1	152858186	152858488	152858337.0	-102199.5
chr1	152926126	152926345	152926235.5	-34301.0
chr1	153024308	153025273	153024790.5	64254.0
chr1	153067275	153067654	153067464.5	106928.0
chr1	153082632	153083120	153082876.0	122339.5
chr1	153200133	153200337	153200235.0	239698.5
chr1	153237246	153237438	153237342.0	-226643.5
chr1	153308488	153308681	153308584.5	-155401.0
chr1	153318566	153318958	153318762.0	-145223.5
chr1	153362816	153363257	153363036.5	-100949.0
chr1	153411585	153411825	153411705.0	-52280.5
chr1	153426932	153427114	153427023.0	-36962.5
chr1	153559776	153560355	153560065.5	-42452.5
chr1	153625769	153626112	153625940.5	23422.5
chr1	154261777	154262069	154261923.0	-177822.5
chr1	154358453	154358718	154358585.5	-81160.0
chr1	154593613	154593906	154593759.5	-32612.0
chr1	154615252	154615580	154615416.0	-10955.5
chr1	154637381	154637624	154637502.5	11131.0
chr1	154789990	154790460	154790225.0	40263.5
chr1	154856449	154856807	154856628.0	106666.5
chr1	155019604	155019951	155019777.5	269816.0
chr1	155074248	155074787	155074517.5	324556.0
chr1	155163431	155163827	155163629.0	413667.5
chr1	155194874	155195281	155195077.5	445116.0
chr1	155233870	155234142	155234006.0	484044.5
chr1	155248975	155249219	155249097.0	-498796.5
chr1	155396602	155397244	155396923.0	-350970.5
chr1	155446029	155446250	155446139.5	-301754.0
chr1	155613468	155613906	155613687.0	-134206.5
chr1	155883898	155884293	155884095.5	2633.5
chr1	156028193	156028377	156028285.0	146823.0
chr1	156853705	156854134	156853919.5	43.5
chr1	156987323	156987536	156987429.5	-18482.5
chr1	157140628	157140958	157140793.0	-57993.0
chr1	157331344	157331758	157331551.0	11731.5
chr1	157337311	157337535	157337423.0	17603.5
chr1	157411961	157412217	157412089.0	92269.5
chr1	157569390	157569635	157569512.5	-90397.0
chr1	157887646	157888127	157887886.5	84.0
chr1	157890226	157890471	157890348.5	2546.0
chr1	158159626	158159916	158159771.0	6758.0
chr1	158193542	158193732	158193637.0	40624.0
chr1	158495515	158495805	158495660.0	41501.5
chr1	158661005	158661252	158661128.5	12109.0
chr1	158768869	158769125	158768997.0	86388.0
chr1	159224918	159225236	159225077.0	255685.0
chr1	159388334	159388802	159388568.0	419176.0
chr1	159395447	159395618	159395532.5	426140.5
chr1	159466693	159466918	159466805.5	497413.5
chr1	159467868	159468104	159467986.0	498594.0
chr1	159483243	159483489	159483366.0	513974.0
chr1	159490581	159491519	159491050.0	521658.0
chr1	159675834	159676046	159675940.0	706548.0
chr1	159688571	159688768	159688669.5	719277.5
chr1	159949398	159949599	159949498.5	980106.5
chr1	159987159	159987374	159987266.5	1017874.5
chr1	160133162	160133471	160133316.5	1163924.5
chr1	160285792	160286771	160286281.5	1316889.5
chr1	160528226	160528436	160528331.0	1558939.0
chr1	160883750	160883991	160883870.5	-1241502.0
chr1	161156782	161157098	161156940.0	-968432.5
chr1	161164718	161165067	161164892.5	-960480.0
chr1	161339551	161339952	161339751.5	-785621.0
chr1	161360109	161360588	161360348.5	-765024.0
chr1	161587033	161587384	161587208.5	-538164.0
chr1	161632279	161632477	161632378.0	-492994.5
chr1	161714073	161714298	161714185.5	-411187.0
chr1	161765301	161765764	161765532.5	-359840.0
chr1	161841221	161841452	161841336.5	-284036.0
chr1	162114738	162114964	162114851.0	-10521.5
chr1	162139815	162140347	162140081.0	-2783.0
chr1	162183346	162183554	162183450.0	40586.0
chr1	162239150	162239584	162239367.0	96503.0
chr1	162246464	162246675	162246569.5	103705.5
chr1	162293549	162293886	162293717.5	150853.5
chr1	162330797	162331101	162330949.0	188085.0
chr1	162450275	162450486	162450380.5	-305416.0
chr1	162491589	162491816	162491702.5	-264094.0
chr1	162581753	162582178	162581965.5	-173831.0
chr1	162664562	162665450	162665006.0	-90790.5
chr1	162688451	162688672	162688561.5	-67235.0
chr1	162852190	162852362	162852276.0	96479.5
chr1	162864368	162864573	162864470.5	108674.0
chr1	163070499	163070959	163070729.0	9261.0
chr1	163072680	163073219	163072949.5	11481.5
chr1	163100692	163101330	163101011.0	39543.0
chr1	163144697	163144941	163144819.0	-54564.0
chr1	163244185	163244702	163244443.5	7003.5
chr1	163547826	163548020	163547923.0	-182175.0
chr1	163579613	163579818	163579715.5	-150382.5
chr1	163602361	163602639	163602500.0	-127598.0
chr1	163617754	163618004	163617879.0	-112219.0
chr1	163893225	163893414	163893319.5	-13376.0
chr1	163898965	163899693	163899329.0	-7366.5
chr1	164050587	164050910	164050748.5	144053.0
chr1	164243809	164244049	164243929.0	-234575.5
chr1	164266877	164267070	164266973.5	-211531.0
chr1	164284940	164285227	164285083.5	-193421.0
chr1	164289452	164289686	164289569.0	-188935.5
chr1	164468789	164468984	164468886.5	-9618.0
chr1	164480112	164480307	164480209.5	1705.0
chr1	164505336	164505531	164505433.5	26929.0
chr1	164519585	164519969	164519777.0	-35824.5
chr1	164545675	164545989	164545832.0	-9769.5
chr1	164550674	164550876	164550775.0	-4826.5
chr1	164595290	164595601	164595445.5	39844.0
chr1	164735231	164735465	164735348.0	65121.5
chr1	164810186	164810395	164810290.5	140064.0
chr1	164826079	164826286	164826182.5	155956.0
chr1	164959723	164960025	164959874.0	289647.5
chr1	165000723	165000938	165000830.5	330604.0
chr1	165080496	165080912	165080704.0	410477.5
chr1	165246114	165246456	165246285.0	576058.5
chr1	165275146	165275375	165275260.5	605034.0
chr1	165333468	165334388	165333928.0	-591091.0
chr1	165709285	165710283	165709784.0	-215235.0
chr1	165772482	165772692	165772587.0	-152432.0
chr1	165779659	165779904	165779781.5	-145237.5
chr1	165792806	165793033	165792919.5	-132099.5
chr1	165840578	165840790	165840684.0	-84335.0
chr1	165872231	165872502	165872366.5	-52652.5
chr1	165939482	165939668	165939575.0	14556.0
chr1	165949943	165950240	165950091.5	25072.5
chr1	165994012	165994465	165994238.5	69219.5
chr1	166114768	166114943	166114855.5	45805.5
chr1	166253478	166253707	166253592.5	15968.5
chr1	166272375	166272592	166272483.5	34859.5
chr1	166283528	166283864	166283696.0	46072.0
chr1	166296870	166297171	166297020.5	59396.5
chr1	166306994	166307709	166307351.5	69727.5
chr1	166461899	166462199	166462049.0	73688.5
chr1	166652113	166652576	166652344.5	263984.0
chr1	166800879	166801099	166800989.0	-249687.5
chr1	166835281	166835489	166835385.0	-215291.5
chr1	166948795	166949391	166949093.0	-101583.5
chr1	167050563	167050808	167050685.5	9.0
chr1	167171009	167171213	167171111.0	4234.5
chr1	167220041	167220272	167220156.5	-33132.5
chr1	167295306	167295498	167295402.0	42113.0
chr1	167513732	167513959	167513845.5	-50813.5
chr1	167515759	167516146	167515952.5	-48706.5
chr1	167532093	167532298	167532195.5	-32463.5
chr1	167588837	167589063	167588950.0	24291.0
chr1	167896676	167897047	167896861.5	148169.0
chr1	168055059	168055823	168055441.0	-284495.0
chr1	168230661	168231022	168230841.5	-109094.5
chr1	168249344	168249603	168249473.5	-90462.5
chr1	168290402	168290611	168290506.5	-49429.5
chr1	168837424	168837753	168837588.5	-442623.5
chr1	168894656	168895188	168894922.0	-385290.0
chr1	168984168	168984725	168984446.5	-295765.5
chr1	169142488	169142735	169142611.5	-137600.5
chr1	169267644	169267889	169267766.5	-12445.5
chr1	169270244	169270668	169270456.0	-9756.0
chr1	169300075	169300362	169300218.5	-4570.0
chr1	169462649	169463013	169462831.0	158042.5
chr1	169513404	169513621	169513512.5	208724.0
chr1	169582470	169582794	169582632.0	277843.5
chr1	169599987	169600215	169600101.0	295312.5
chr1	169638921	169639219	169639070.0	334281.5
chr1	169826516	169826740	169826628.0	-391740.5
chr1	169868253	169868634	169868443.5	-349925.0
chr1	169956535	169956985	169956760.0	-261608.5
chr1	169987684	169988030	169987857.0	-230511.5
chr1	170047593	170047782	170047687.5	-170681.0
chr1	170127688	170128007	170127847.5	-90521.0
chr1	170362086	170362894	170362490.0	-50.0
chr1	170770377	170770532	170770454.5	407914.5
chr1	171087094	171087324	171087209.0	724669.0
chr1	171604335	171604536	171604435.5	-294975.5
chr1	171851809	171851974	171851891.5	-47519.5
chr1	171898926	171899853	171899389.5	-21.5
chr1	172066488	172066813	172066650.5	-38272.5
chr1	172130592	172130791	172130691.5	-14426.0
chr1	172148698	172148906	172148802.0	3684.5
chr1	172451669	172452169	172451919.0	-67880.5
chr1	172492639	172493022	172492830.5	-26969.0
chr1	172562551	172562832	172562691.5	1.0
chr1	172581433	172581882	172581657.5	18967.0
chr1	172819440	172819865	172819652.5	-177299.5
chr1	172922794	172923021	172922907.5	-74044.5
chr1	172937117	172937321	172937219.0	-59733.0
chr1	172994660	172994808	172994734.0	-2218.0
chr1	173004488	173004732	173004610.0	-4.0
chr1	173020042	173020498	173020270.0	15656.0
chr1	173152472	173153126	173152799.0	-58263.0
chr1	173168700	173168933	173168816.5	-42245.5
chr1	173249851	173250267	173250059.0	32097.5
chr1	173252150	173252546	173252348.0	34386.5
chr1	173408005	173408600	173408302.5	-25109.0
chr1	173494248	173494914	173494581.0	-20305.5
chr1	173540264	173540461	173540362.5	25476.0
chr1	173541027	173541208	173541117.5	26231.0
chr1	173629196	173629473	173629334.5	24593.5
chr1	173801426	173801798	173801612.0	88985.0
chr1	173890815	173891239	173891027.0	-121923.0
chr1	174059268	174059503	174059385.5	2360.5
chr1	174073808	174074006	174073907.0	26.0
chr1	174119134	174119320	174119227.0	45346.0
chr1	174177908	174178133	174178020.5	104139.5
chr1	174287771	174287982	174287876.5	-7154.0
chr1	174294849	174295270	174295059.5	29.0
chr1	174348329	174348658	174348493.5	53463.0
chr1	174398481	174398902	174398691.5	103661.0
chr1	174480472	174481355	174480913.5	185883.0
chr1	174524712	174524944	174524828.0	229797.5
chr1	174549466	174549668	174549567.0	254536.5
chr1	174613922	174614401	174614161.5	319131.0
chr1	174631499	174631863	174631681.0	336650.5
chr1	175269771	175270000	175269885.5	21.0
chr1	175279943	175280440	175280191.5	10327.0
chr1	175307696	175307916	175307806.0	37941.5
chr1	175319752	175320631	175320191.5	50327.0
chr1	175328864	175329047	175328955.5	59091.0
chr1	175350491	175350804	175350647.5	80783.0
chr1	175386563	175386801	175386682.0	116817.5
chr1	175653762	175654308	175654035.0	-121012.5
chr1	175911092	175911652	175911372.0	136324.5
chr1	176099242	176099455	176099348.5	324301.0
chr1	176217102	176217267	176217184.5	442137.0
chr1	176356714	176357064	176356889.0	581841.5
chr1	176399930	176400177	176400053.5	-612347.5
chr1	176416222	176416653	176416437.5	-595963.5
chr1	176466922	176467244	176467083.0	-545318.0
chr1	176483852	176484056	176483954.0	-528447.0
chr1	176553249	176553480	176553364.5	-459036.5
chr1	176851255	176852115	176851685.0	-160716.0
chr1	176894148	176894532	176894340.0	-118061.0
chr1	176930030	176930253	176930141.5	-82259.5
chr1	176969711	176970104	176969907.5	-42493.5
chr1	177049389	177049592	177049490.5	37089.5
chr1	177067860	177068021	177067940.5	55539.5
chr1	177555049	177556123	177555586.0	-211.5
chr1	177621966	177623513	177622739.5	-174.5
chr1	177688930	177689103	177689016.5	66102.5
chr1	177741848	177742085	177741966.5	119052.5
chr1	177797784	177797991	177797887.5	174973.5
chr1	177854066	177854284	177854175.0	231261.0
chr1	177938640	177938842	177938741.0	315827.0
chr1	178153411	178153659	178153535.0	530621.0
chr1	178564416	178564709	178564562.5	-179395.0
chr1	178588887	178589059	178588973.0	-154984.5
chr1	178642622	178642841	178642731.5	-101226.0
chr1	178743327	178745276	178744301.5	344.0
chr1	179096004	179096242	179096123.0	343878.0
chr1	179118910	179119195	179119052.5	366807.5
chr1	179635400	179635629	179635514.5	-6175.0
chr1	179736987	179737187	179737087.0	11227.0
chr1	179776063	179776279	179776171.0	50311.0
chr1	179917580	179918024	179917802.0	191942.0
chr1	179945485	179945818	179945651.5	219791.5
chr1	180003015	180003227	180003121.0	-169300.0
chr1	180138067	180138339	180138203.0	-34218.0
chr1	180379395	180379631	180379513.0	-14492.0
chr1	180520316	180520697	180520506.5	-85561.0
chr1	180780746	180781191	180780968.5	138114.0
chr1	181298808	181299099	181298953.5	-201879.0
chr1	181376695	181376980	181376837.5	-123995.0
chr1	181381431	181381602	181381516.5	-119316.0
chr1	181504829	181505174	181505001.5	4169.0
chr1	181534660	181534958	181534809.0	33976.5
chr1	181607235	181607516	181607375.5	8981.5
chr1	181859018	181859248	181859133.0	-31132.0
chr1	182140802	182141153	182140977.5	15006.5
